OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE,x,y
32990,03608,"Community Volunteer Fire Department, Inc.",1,1873 Perfection Road,Belmont,NC,Gaston,28012,35.27754235,-81.05460729,-81.05460729,35.27754235
32991,04603,"Como Volunteer Fire Department, Inc.",1,1201 US Hwy 258,Como,NC,Hertford,27818,36.49973368,-77.00992338,-77.00992338,36.4997336800001
32992,01303,Concord Fire Department,1,31 Church Street N.,Concord,NC,Cabarrus,28027,35.41196065,-80.58136286,-80.58136286,35.41196065
32993,01303,Concord Fire Department,2,42 Palaside Dr.,Concord,NC,Cabarrus,28027,35.42930821,-80.5964337,-80.5964337,35.42930821
32994,01303,Concord Fire Department,3,100 Warren C. Coleman Blvd.,Concord,NC,Cabarrus,28027,35.39839068,-80.60680263,-80.6068026299999,35.39839068
32995,01303,Concord Fire Department,4,1165 Warren C. Coleman Blvd. N.,Concord,NC,Cabarrus,28027,35.37936441,-80.55349808,-80.5534980799999,35.3793644100001
32996,01303,Concord Fire Department,5,170 Pitts School Rd.,Concord,NC,Cabarrus,28027,35.37556561,-80.67306781,-80.67306781,35.37556561
32997,01303,Concord Fire Department,6,9101-B Aviation Blvd.,Concord,NC,Cabarrus,28027,35.3864,-80.7133,-80.7132999999999,35.3864
32998,01303,Concord Fire Department,7,250 International Dr.,Concord,NC,Cabarrus,28025,35.4185,-80.6536,-80.6536,35.4185000000001
32999,01303,Concord Fire Department,8,1485 Old Charlotte Rd.,Concord,NC,Cabarrus,28027,35.36189377,-80.5954498,-80.5954498,35.3618937700001
33000,01303,Concord Fire Department,9,1020 Ivey Cline Rd.,Concord,NC,Cabarrus,28027,35.40221369,-80.70189312,-80.70189312,35.4022136900001
33001,01303,Concord Fire Department,10,9880 Poplar Tent Road,Concord,NC,Cabarrus,28027,35.4176,-80.7428,-80.7428,35.4176
33002,01303,Concord Fire Department,11,8695 Weddington Road,Concord,NC,Cabarrus,28027,35.37315812,-80.70308208,-80.7030820799999,35.37315812
33003,01303,Concord Fire Department,12,33600 Roberta Road,Concord,NC,Cabarrus,28027,35.366034,-80.631585,-80.631585,35.3660340000001
33004,03301,Conetoe Volunteer Fire/EMS Company,1,115 South Canal Street,Conetoe,NC,Edgecombe,27819,35.816975,-77.450916,-77.4509159999999,35.8169750000001
33005,08809,"Connestee Fire Rescue, Incorporated",1,400 East Fork Rd,Brevard,NC,Transylvania,28712,35.1492,-82.7085,-82.7085,35.1492000000001
33006,08809,"Connestee Fire Rescue, Incorporated",2,2047 Walnut Hollow Rd,Brevard,NC,Transylvania,28712,35.15353158,-82.77104291,-82.7710429099999,35.15353158
33007,01804,Conover Fire Department,1,1225 Conover Blvd E,Conover,NC,Catawba,28613,35.70332652,-81.20101498,-81.20101498,35.7033265200001
33008,01804,Conover Fire Department,2,1011 1st Street W,Conover,NC,Catawba,28613,35.71766063,-81.23381114,-81.2338111399999,35.7176606300001
33009,01804,Conover Fire Department,3,1776 Village Square NW,Conover,NC,Catawba,28613,35.74928259,-81.19836093,-81.19836093,35.7492825900001
33010,09811,"Contentnea Volunteer Fire Department, Inc.",1,4146 Hwy 42 W,Wilson,NC,Wilson,27893,35.72078241,-77.98813755,-77.98813755,35.72078241
33011,06601,"Conway Volunteer Fire Department, Inc.",1,113 White Street,Conway,NC,Northampton,27820,36.43548347,-77.22973026,-77.2297302599999,36.4354834700001
33012,06003,"Cooks Community Volunteer Fire Department, Inc.",1,3122 Mt. Holley - Huntersville Road,Charlotte,NC,Mecklenburg,28216,35.32191313,-80.95086933,-80.95086933,35.32191313
33013,01805,Cooksville Volunteer Fire Department No. 8,1, 6942 Old Shelby Road,Vale,NC,Catawba,28168,35.58886175,-81.47687125,-81.47687125,35.58886175
33014,04902,"Cool Springs Volunteer Fire Department, Inc.",1,672 Mocksville Highway,Statesville,NC,Iredell,28625,35.806729,-80.802379,-80.802379,35.8067290000001
33015,04902,"Cool Springs Volunteer Fire Department, Inc.",2,144 Fifth Creek Rd,Statesville,NC,Iredell,28625,35.83178698,-80.74985708,-80.74985708,35.8317869800001
33016,03014,"Cooleemee Volunteer Fire Department, Inc.",1,174 Marginal Street,Cooleemee,NC,Davie,27014,35.8154,-80.5539,-80.5538999999999,35.8154000000001
33017,06404,"Coopers Volunteer Fire Department and Rescue Squad, Inc.",1,3628 Volunteer Road,Elm City,NC,Nash,27822,35.88056948,-77.95028047,-77.9502804699999,35.8805694800001
33018,06404,"Coopers Volunteer Fire Department and Rescue Squad, Inc.",2,7943 Old Bailey Highway,Elm City,NC,Nash,27822,35.86930217,-78.00553294,-78.00553294,35.86930217
33019,07701,Cordova Fire and Rescue Inc.,1,108 7th Street,Cordova,NC,Richmond,28330,34.9134176,-79.82139656,-79.82139656,34.9134176000001
33020,03904,Corinth Volunteer Fire Department,1,3660 Hwy 96,Oxford,NC,Granville,27565,36.21641884,-78.58169517,-78.58169517,36.2164188400001
33021,05110,"Corinth-Holder Volunteer Fire Department, Inc.",1,5734 Lake Wendell Rd,Zebulon,NC,Johnston,27597,35.73255599,-78.30102592,-78.30102592,35.73255599
33022,05110,"Corinth-Holder Volunteer Fire Department, Inc.",2,11432 NC Hwy 39 N ,Zebulon,NC,Johnston,27597,35.74276517,-78.25688198,-78.2568819799999,35.74276517
33023,03019,"Cornatzer-Dulin Volunteer Fire Department, Inc.",1,1522 Cornatzer Road,Mocksville,NC,Davie,27028,35.92637403,-80.47668198,-80.47668198,35.92637403
33024,06004,"Cornelius-Lemley Volunteer Fire Department, Inc.",1,19729 S Main Street,Cornelius,NC,Mecklenburg,28031,35.47820997,-80.85650845,-80.85650845,35.4782099700001
33025,06004,"Cornelius-Lemley Volunteer Fire Department, Inc.",2,19230 Charlestowne Lane,Cornelius,NC,Mecklenburg,28031,35.47812526,-80.89595324,-80.89595324,35.4781252600001
33026,03916,Cornwall Volunteer Fire Department,1,8114 Cornwall Rd,Oxford,NC,Granville,27565,36.45503883,-78.66187318,-78.66187318,36.45503883
33027,02704,"Corolla Fire and Rescue Squad, Inc. ",1,827 Whalehead Dr.,Corolla,NC,Currituck,27927,36.33175186,-75.81347125,-75.81347125,36.3317518600001
33028,02704,"Corolla Fire and Rescue Squad, Inc. ",2,470 Ocean Trail,Corolla,NC,Currituck,27927,36.27651081,-75.79615825,-75.79615825,36.27651081
33029,02603,"Cotton Volunteer Fire Department, Inc.",1,4618 Calico St.,Hope Mills,NC,Cumberland,28348,34.96122913,-78.92460536,-78.92460536,34.96122913
33030,03018,"County Line Volunteer Fire Department, Inc.",1,1819 Ridge Road,Mocksville,NC,Davie,27028,35.88156092,-80.70070688,-80.70070688,35.88156092
33031,09919,"Courtney Volunteer Fire Department, Inc.",1,2604 Courtney-Huntsville Road,Yadkinville,NC,Yadkin,27055,36.0652981,-80.60110805,-80.6011080499999,36.0652981000001
33032,02503,"Cove City Fire Department, Inc",1,425 South Main St,Cove City,NC,Craven,28523,35.1817,-77.3189,-77.3189,35.1817
33033,09504,"Cove Creek Volunteer Fire Department, Inc.",1,193 Smith Street,Vilas,NC,Watauga,28692,36.2568,-81.7788,-81.7788,36.2568000000001
33034,05705,"Cowee Volunteer Fire/Rescue, Inc",1,1309 Ruby Mine Road,Franklin,NC,Macon,28734,35.2706,-83.3695,-83.3695,35.2706000000001
33035,05705,"Cowee Volunteer Fire/Rescue, Inc",2,226 Oak Grove Church Road,Franklin,NC,Macon,28734,35.2801781,-83.44402419,-83.4440241899999,35.2801781000001
33036,05705,"Cowee Volunteer Fire/Rescue, Inc",3,208 Mason Branch Rd,Franklin,NC,Macon,28734,35.24540115,-83.39112094,-83.39112094,35.2454011500001
33037,05705,"Cowee Volunteer Fire/Rescue, Inc",4,30 Daves Creek Road,Franklin,NC,Macon,28734,35.2375,-83.4774,-83.4774,35.2375000000001
33038,05705,"Cowee Volunteer Fire/Rescue, Inc",5,2016 Iotla Church Road,Franklin,NC,Macon,28734,35.22373,-83.4257,-83.4256999999999,35.22373
33039,04405,"Crabtree-Ironduff Volunteer Fire Department, Inc.",1,99 Susie Nolan Road,Clyde,NC,Haywood,28721,35.5964,-82.9364,-82.9363999999999,35.5964000000001
33040,06323,"Crains Creek Volunteer Fire Department, Inc.",1,4525 Lobelia Rd,Vass,NC,Moore,28354,35.20062302,-79.16498927,-79.16498927,35.2006230200001
33041,03617,Cramerton Fire Department,1,141 Eighth Avenue,Cramerton,NC,Gaston,28032,35.236947,-81.071854,-81.071854,35.236947
33042,02702,"Crawford Township V. F. D., Inc.",1,121 Shawboro Rd,Moyock,NC,Currituck,27958,36.450926,-76.07619003,-76.07619003,36.450926
33043,02702,"Crawford Township V. F. D., Inc.",2,2950-A Caratoke Hwy,Currituck,NC,Currituck,27929,36.44566191,-76.01468816,-76.0146881599999,36.4456619100001
33044,02702,"Crawford Township V. F. D., Inc.",3,613 Shortcut Rd,Maple,NC,Currituck,27956,36.38911876,-76.0186,-76.0185999999999,36.38911876
33045,03905,Creedmoor Volunteer Fire Department,1,101 South Elm Street,Creedmoor,NC,Granville,27522,36.11815483,-78.68857469,-78.6885746899999,36.11815483
33046,00501,"Creston Volunteer Fire Department, Inc.",1,157 Worth Chapel Road,Creston,NC,Ashe,28615,36.42975757,-81.62008006,-81.62008006,36.42975757
33047,00501,"Creston Volunteer Fire Department, Inc.",2,481 Sutherlands Road,Creston,NC,Ashe,28615,36.3899,-81.6876,-81.6876,36.3899000000001
33048,09705,"Cricket Volunteer Fire Department, Inc.",1,2011 Boone Trail Rd.,North Wilkesboro,NC,Wilkes,28659,36.16890393,-81.19312064,-81.19312064,36.1689039300001
33049,00602,"Crossnore Volunteer Fire Department, Incorporated",1,125 East Crossnore Dr,Crossnore,NC,Avery,28616,36.02224837,-81.9301592,-81.9301591999999,36.0222483700001
33050,00602,"Crossnore Volunteer Fire Department, Incorporated",2,1940 Linville Falls Highway,Newland,NC,Avery,28657,36.04173277,-81.88706321,-81.88706321,36.0417327700001
33051,09815,"Crossroads Volunteer Fire Department, Inc.",1,102 Grove St.,Lucama,NC,Wilson,27851,35.64528724,-78.00897655,-78.0089765499999,35.6452872400001
33052,05502,"Crouse Volunteer Fire Department, Inc.",1,2764 W. Old NC 150 Hwy.,Crouse,NC,Lincoln,28033,35.4207235,-81.30529615,-81.3052961499999,35.4207235000001
33053,03629,"Crowders Mountain Volunteer Fire & Rescue, Inc.",1,480 Bethany Road,Gastonia,NC,Gaston,28052,35.18928413,-81.25453219,-81.25453219,35.18928413
33054,03629,"Crowders Mountain Volunteer Fire & Rescue, Inc.",2,215 E Virgina Ave,Bessemer City,NC,Gaston,28016,35.28431166,-81.2799337,-81.2799337,35.2843116600001
33055,03629,"Crowders Mountain Volunteer Fire & Rescue, Inc.",3,280 Olney Rd. ,Gastonia,NC,Gaston,28052,35.21415,-81.19754,-81.1975399999999,35.2141500000001
33056,04412,Cruso Volunteer Fire Department,1,13264 Cruso Road,Canton,NC,Haywood,28716,35.41829126,-82.81196437,-82.8119643699999,35.41829126
33057,04412,Cruso Volunteer Fire Department,2,770 Old Michael Road,Canton,NC,Haywood,28716,35.45806,-82.8403,-82.8403,35.45806
33058,02011,"Culberson Volunteer Fire Department, Inc.",1,10877 US Hwy 64,Culberson,NC,Cherokee,28903,35.0163,-84.1849,-84.1849,35.0163000000001
33059,05706,"Cullasaja Gorge Fire and Rescue, Inc.",1,104 River Road,Franklin,NC,Macon,28734,35.1628,-83.3156,-83.3156,35.1628000000001
33060,05706,"Cullasaja Gorge Fire and Rescue, Inc.",2,4889 Elijay Road,Franklin,NC,Macon,28734,35.20215,-83.26777,-83.26777,35.2021500000001
33061,05003,"Cullowhee Volunteer Fire Department, Inc.",1,4277 Little Savannah Road,Cullowhee,NC,Jackson,28723,35.30544378,-83.19811265,-83.19811265,35.3054437800001
33062,05003,"Cullowhee Volunteer Fire Department, Inc.",2,10587 NC Hwy 107 S,Tuckasegee,NC,Jackson,28783,35.26372264,-83.12487166,-83.1248716599999,35.26372264
33063,05003,"Cullowhee Volunteer Fire Department, Inc.",3,4201 Caney Fork Road,Cullowhee,NC,Jackson,28723,35.295,-83.09865172,-83.09865172,35.2950000000001
33064,05003,"Cullowhee Volunteer Fire Department, Inc.",4,275 Driving Range Road,Tuckasegee,NC,Jackson,28783,35.21900226,-83.0611598,-83.0611598,35.21900226
33065,02604,"Cumberland Road Volunteer Fire Department, Inc.",1,3543 Cumberland Rd.,Fayetteville,NC,Cumberland,28306,35.013871,-78.934927,-78.934927,35.0138710000001
33066,02708,Currituck County Fire and EMS,1,327 Knotts Island Rd,Knotts Island,NC,Currituck,27950,36.53550776,-75.92665598,-75.92665598,36.53550776
33067,06321,Cypress Pointe Fire and Rescue,1,131 Alma St,Vass,NC,Moore,28394,35.25501965,-79.28083907,-79.28083907,35.2550196500001
33068,06321,Cypress Pointe Fire and Rescue,2,170 Red Hill Rd,Cameron,NC,Moore,28326,35.32698382,-79.2715,-79.2714999999999,35.3269838200001
33069,06321,Cypress Pointe Fire and Rescue,3,205 Murdock C Rd,Cameron,NC,Moore,28326,35.24919191,-79.19760966,-79.19760966,35.24919191
33070,06321,Cypress Pointe Fire and Rescue,4,295 Youngs Road,Vass,NC,Moore,28394,35.20902,-79.325399,-79.3253989999999,35.2090200000001
33071,03610,Dallas Volunteer Fire Department,1,209 W Main Street,Dallas,NC,Gaston,28034,35.31510506,-81.17821802,-81.17821802,35.3151050600001
33072,04503,"Dana Volunteer Fire and Rescue Department, Inc.",1,2001 Dana Road,Hendersonville,NC,Henderson,28792,35.3294,-82.3761,-82.3761,35.3294000000001
33073,08501,"Danbury Volunteer Fire Department and Rescue Squad, Inc.",1,102 Old Church Rd,Danbury,NC,Stokes,27016,36.40940502,-80.20258006,-80.2025800599999,36.4094050200001
33074,04201,Darlington Fire Department,1,2611 Hedgepeth Rd,Halifax,NC,Halifax,27839,36.31944696,-77.71771953,-77.71771953,36.3194469600001
33075,06005,Davidson Fire Department,1,216 South Main Street,Davidson,NC,Mecklenburg,28036,35.49825061,-80.85,-80.85,35.4982506100001
33076,06005,Davidson Fire Department,2,19436 Davidson-Concord Rd.,Davidson,NC,Mecklenburg,28036,35.474223,-80.817276,-80.8172759999999,35.4742230000001
33077,04202,"Davie Volunteer Fire Department, Inc.",1,3155 US Hwy 158 ,Roanoke Rapids,NC,Halifax,27870,36.44908953,-77.7250474,-77.7250473999999,36.44908953
33078,04202,"Davie Volunteer Fire Department, Inc.",2,6092 Thelma Road ,Roanoke Rapids,NC,Halifax,27870,36.47101216,-77.79429808,-77.79429808,36.47101216
33079,07804,Deep Branch Fire/Rescue Inc.,1,3129 Deep Branch Rd,Lumberton,NC,Robeson,28360,34.62614492,-79.13089724,-79.13089724,34.6261449200001
33080,09505,"Deep Gap Volunteer Fire Department, Inc.",1,6583 Old US 421 Hwy South,Deep Gap,NC,Watauga,28618,36.24252114,-81.53715213,-81.53715213,36.2425211400001
33081,05302,"Deep River Rural Fire Department, Inc.",1,5107 Deep River Rd.,Sanford,NC,Lee,27330,35.60497517,-79.13350041,-79.13350041,35.60497517
33082,05302,"Deep River Rural Fire Department, Inc.",2,3316 Lower Moncure Rd,Sanford,NC,Lee,27330,35.53868294,-79.09897125,-79.09897125,35.5386829400001
33083,05422,"Deep Run Volunteer Fire Department, Inc.",1,3582 Old Hwy 11 South,Deep Run,NC,Lenoir,28525,35.1392,-77.7061,-77.7060999999999,35.1392000000001
33084,02904,Denton Fire Department,1,101 W Newsome Street,Denton,NC,Davidson,27239,35.63209508,-80.1149663,-80.1149662999999,35.6320950800001
33085,05503,"Denver Volunteer Fire Department, Inc.",1,3956 NC HWY 16 N.  ,Denver,NC,Lincoln,28037,35.5345,-81.0356,-81.0356,35.5345
33086,05503,"Denver Volunteer Fire Department, Inc.",2,6625 Kidville Road,Denver,NC,Lincoln,28037,35.5032,-81.0507,-81.0506999999999,35.5032
33087,05503,"Denver Volunteer Fire Department, Inc.",3,7748 Tree Farm Lane,Denver,NC,Lincoln,28037,35.5224,-80.9884,-80.9884,35.5224000000001
33088,07709,"Derby Volunteer Fire Department, Inc.",1,2179 Derby Rd,Ellerbe,NC,Richmond,28338,35.14351687,-79.63394082,-79.63394082,35.14351687
33089,08667,Dobson Fire Department,1,212 N. Crutchfield,Dobson,NC,Surry,27017,36.39696909,-80.72420688,-80.7242068799999,36.39696909
33090,08511,"Double Creek Volunteer Fire Department, Inc.",1,2863 Hwy 268 E,Pinnacle,NC,Stokes,27043,36.41218705,-80.39396741,-80.39396741,36.4121870500001
33091,10018,"Double Island Volunteer Fire Department, Inc.",1,5360 Double Island Road,Green Mountain,NC,Yancey,28740,35.95755645,-82.20589808,-82.2058980799999,35.95755645
33092,10018,"Double Island Volunteer Fire Department, Inc.",2,8609 Double Island Road,Green Mountain,NC,Yancey,28740,35.98318641,-82.2125131,-82.2125131,35.98318641
33093,01615,Down East Fire Department Inc,1,967 Sea Shore Dr,Atlantic,NC,Carteret,28511,34.88150759,-76.34021417,-76.34021417,34.8815075900001
33094,01615,Down East Fire Department Inc,2,647 Highway 70,Sea Level,NC,Carteret,28577,34.87711516,-76.39032834,-76.3903283399999,34.8771151600001
33095,01615,Down East Fire Department Inc,3,595 Hwy 70,Davis,NC,Carteret,28524,34.7994,-76.4625,-76.4625,34.7994
33096,07910,"Draper Volunteer Fire Department, Inc.",1,213 Main Street,Eden,NC,Rockingham,27288,36.5184,-79.6959,-79.6958999999999,36.5184
33097,07910,"Draper Volunteer Fire Department, Inc.",2,554 Morgan Rd,Eden,NC,Rockingham,27288,36.51633623,-79.76022063,-79.7602206299999,36.51633623
33098,09303,"Drewry Volunteer Fire Department, Inc.",1,125 Firefighter Drive,Manson,NC,Warren,27553,36.46040786,-78.30695516,-78.30695516,36.46040786
33099,09303,"Drewry Volunteer Fire Department, Inc.",2,7054 Drewry Virginia Line Road,Manson,NC,Warren,27553,36.52618191,-78.2904088,-78.2904088,36.52618191
33100,01266,Drexel Fire Department,1,202 Church Street,Drexel,NC,Burke,28619,35.75713413,-81.60643889,-81.6064388899999,35.7571341300001
33101,01278,"Drowning Creek Volunteer Fire Department, Inc.",1,1630 Airport Rhodhiss Road,Hickory,NC,Burke,28601,35.760803,-81.427675,-81.427675,35.7608030000001
33102,00903,Dublin Fire Department,1,324 3rd St,Dublin,NC,Bladen,28332,34.65527352,-78.7298751,-78.7298751,34.65527352
33103,02814,"Duck Volunteer Fire Department, Inc.",1,1259 Duck Rd.,Duck,NC,Dare,27949,36.1828532,-75.75645668,-75.75645668,36.1828532000001
33104,09604,Dudley Volunteer Fire Department,1,4533 Hwy 117 A,Dudley,NC,Wayne,28333,35.2655,-78.0423,-78.0423,35.2655
33105,04306,"Dunn Emergency Services, Inc.",1,101 W. Cumberland St.,Dunn,NC,Harnett,28334,35.30726455,-78.61177166,-78.61177166,35.3072645500001
33106,04306,"Dunn Emergency Services, Inc.",2,110 E Harnett St.,Dunn,NC,Harnett,28334,35.30937183,-78.60827972,-78.60827972,35.30937183
33107,07206,Durants Neck Volunteer Fire Department,2,3100 New Hope Rd,Hertford,NC,Perquimans,27944,36.133458,-76.245871,-76.245871,36.1334580000001
33108,03203,Durham Fire Department,1,139 E. Morgan Street,Durham,NC,Durham,27701,35.9965,-78.8977,-78.8977,35.9965
33109,03203,Durham Fire Department,2,1001 9th Street,Durham,NC,Durham,27705,36.0142,-78.9221,-78.9220999999999,36.0142000000001
33110,03203,Durham Fire Department,3,822 N. Miami Boulveard,Durham,NC,Durham,27703,35.99089132,-78.86715749,-78.86715749,35.9908913200001
33111,03203,Durham Fire Department,4,1818 Riddle Road,Durham,NC,Durham,27707,35.95575261,-78.88972875,-78.88972875,35.95575261
33112,03203,Durham Fire Department,5,2212 Chapel Hill Road,Durham,NC,Durham,27707,35.98349984,-78.93083755,-78.93083755,35.98349984
33113,03203,Durham Fire Department,6,3700 Swarthmore Road,Durham,NC,Durham,27707,35.93354334,-78.95112029,-78.9511202899999,35.93354334
33114,03203,Durham Fire Department,7,3919 N. Duke Road,Durham,NC,Durham,27704,36.05443686,-78.90438239,-78.90438239,36.0544368600001
33115,03203,Durham Fire Department,8,225 Lick Creek Lane,Durham,NC,Durham,27703,35.97851799,-78.80834251,-78.80834251,35.9785179900001
33116,03203,Durham Fire Department,9,1648 Midland Terrace,Durham,NC,Durham,27704,36.018,-78.868,-78.8679999999999,36.018
33117,03203,Durham Fire Department,10,1805 Cole Mill Road,Durham,NC,Durham,27705,36.04190915,-78.96152531,-78.96152531,36.04190915
33118,03203,Durham Fire Department,11,2800 Cornwallis Road,Durham,NC,Durham,27705,35.99021668,-78.96835172,-78.96835172,35.9902166800001
33119,03203,Durham Fire Department,12,1230  Carpenter Fletcher Road,Durham,NC,Durham,27713,35.91517423,-78.89747813,-78.89747813,35.91517423
33120,03203,Durham Fire Department,13,2901 S. Miami Boulevard,Durham,NC,Durham,27713,35.92786968,-78.84428886,-78.8442888599999,35.9278696800001
33121,03203,Durham Fire Department,14,1327 Umstead Road,Durham,NC,Durham,27712,36.08268569,-78.94008198,-78.9400819799999,36.0826856900001
33122,03203,Durham Fire Department,15,2060 Torredge Road,Durham,NC,Durham,27712,36.09694921,-78.86196245,-78.86196245,36.09694921
33123,03203,Durham Fire Department,16,6303 Farrington Road,Chapel Hill,NC,Durham,27514,35.90574773,-78.98271376,-78.98271376,35.90574773
33124,03203,Durham Fire Department,17,5503 Leesville Road,Durham,NC,Durham,27703,35.94113,-78.796378,-78.7963779999999,35.94113
33125,03203,Durham Fire Department,18,1409 Seaton Road,Durham,NC,Durham,27703,35.89528906,-78.91190844,-78.9119084399999,35.89528906
33126,03203,Durham Fire Department,19,4716 Old Page Road,Durham,NC,Durham,27703,35.88381412,-78.84657859,-78.84657859,35.8838141200001
33127,09204,"Durham Highway Fire Protection Asso., Inc.",1,11905 Norwood Rd,Raleigh,NC,Wake,27613,35.93016525,-78.72084251,-78.72084251,35.9301652500001
33128,09204,"Durham Highway Fire Protection Asso., Inc.",2,8312 Pinecrest Rd,Raleigh,NC,Wake,27613,35.8969,-78.72667545,-78.72667545,35.8969000000001
33129,05602,"Dysartsville Volunteer Fire Department, Inc.",1,9184 NC Hwy 226 South,Nebo,NC,McDowell,28761,35.631,-81.8866,-81.8866,35.631
33130,05602,"Dysartsville Volunteer Fire Department, Inc.",2,72 Clubhouse Road,Nebo,NC,McDowell,28761,35.5996,-81.87175,-81.87175,35.5996000000001
33131,00103,E. M. Holt Community Volunteer Fire Department,1,2172 Belmont Alamance Road,Burlington,NC,Alamance,27215,36.02116137,-79.46126589,-79.4612658899999,36.0211613700001
33132,00103,E. M. Holt Community Volunteer Fire Department,2,4853 Friendship-Rock Creek Road,Burlington,NC,Alamance,27215,35.97662485,-79.48344432,-79.48344432,35.9766248500001
33133,06362,"Eagle Springs Volunteer Fire Department, Inc.",1,1932 NC Hwy 211,Eagle Springs,NC,Moore,27242,35.29260367,-79.65390729,-79.6539072899999,35.2926036700001
33134,09914,"East Bend Volunteer Fire Department, Inc.",1,200 School Street,East Bend,NC,Yadkin,27018,36.21466629,-80.5085,-80.5085,36.21466629
33135,09914,"East Bend Volunteer Fire Department, Inc.",2,3246 Apperson Road,East Bend,NC,Yadkin,27018,36.2193,-80.4505,-80.4505,36.2193
33136,03611,"East Gaston Volunteer Fire Department, Inc.",1,PO Box 288,Mount Holly,NC,Gaston,28120,35.31342491,-81.04257166,-81.04257166,35.31342491
33137,08046,"East Gold Hill Volunteer Fire Department, Inc.",1,820 Old US 80 Hwy,Gold Hill,NC,Rowan,28071,35.52138564,-80.34065364,-80.34065364,35.5213856400001
33138,07805,"East Howellsville Volunteer Fire Department, Inc.",1,1000 Pridgen Rd,Lumberton,NC,Robeson,28358,34.6599,-78.9001,-78.9001,34.6599000000001
33139,05504,"East Lincoln Fire Department, Inc.",1,406 S. Pilot Knob Rd.,Stanley,NC,Lincoln,28164,35.4402,-80.9991,-80.9990999999999,35.4402000000001
33140,05504,"East Lincoln Fire Department, Inc.",2,7803 Commerce Dr.,Denver,NC,Lincoln,28037,35.48460827,-80.99908735,-80.99908735,35.48460827
33141,05504,"East Lincoln Fire Department, Inc.",3,5873 NC 73 Hwy,Iron Station,NC,Lincoln,28080,35.4556,-81.0437,-81.0436999999999,35.4556000000001
33142,09802,"East Nash Volunteer Fire Department, Inc.",1,4117 US 264 Highway Alternate East,Wilson,NC,Wilson,27893,35.697071,-77.846184,-77.8461839999999,35.6970710000001
33143,09802,"East Nash Volunteer Fire Department, Inc.",2,3343 US 301 Highway North,Wilson,NC,Wilson,27893,35.737981,-77.877589,-77.8775889999999,35.737981
33144,07704,"East Rockingham Fire Department, Inc.",1,487 Airport Road,Rockingham,NC,Richmond,28379,34.90599036,-79.76316589,-79.76316589,34.90599036
33145,07704,"East Rockingham Fire Department, Inc.",2,216 Homeplace Road,Rockingham,NC,Richmond,28379,34.855121,-79.776412,-79.7764119999999,34.8551210000001
33146,08407,"East Side Volunteer Fire Department, Incorporated",1,805 Laton Rd,Albemarle,NC,Stanly,28001,35.36336125,-80.15375364,-80.1537536399999,35.36336125
33147,08407,"East Side Volunteer Fire Department, Incorporated",2,44604 NC 24-27 73 HWY,Albemarle,NC,Stanly,28001,35.32402055,-80.12863947,-80.1286394699999,35.3240205500001
33148,07603,"East Side Volunteer Fire Protection Association, Inc.",1,614 Daniel Road,Asheboro,NC,Randolph,27205,35.69307611,-79.77319081,-79.77319081,35.69307611
33149,07603,"East Side Volunteer Fire Protection Association, Inc.",2,3033 Old Hwy 13,Asheboro,NC,Randolph,27205,35.64510824,-79.71242798,-79.71242798,35.6451082400001
33150,07603,"East Side Volunteer Fire Protection Association, Inc.",3,2444 Buffalo Ford Road,Asheboro,NC,Randolph,27205,35.68158431,-79.73900805,-79.7390080499999,35.6815843100001
33151,08047,East Spencer Fire Department,1,201 S. LONG ST,East Spencer,NC,Rowan,28039,35.6835915,-80.4351495,-80.4351495,35.6835915
33152,07434,"Eastern Pines Fire-Rescue, Inc.",1,5473 Eastern Pines Rd.,Greenville,NC,Pitt,27858,35.55420218,-77.2992793,-77.2992793,35.5542021800001
33153,02605,"Eastover Volunteer Fire Department, Inc.",1,3405 Dunn Rd,Eastover,NC,Cumberland,28312,35.09066951,-78.78884898,-78.78884898,35.0906695100001
33154,06352,"Eastwood Volunteer Fire Department, Inc.",1,980 Hwy 73,West End,NC,Moore,27376,35.25044019,-79.47076093,-79.47076093,35.2504401900001
33155,05807,"Ebbs Chapel Volunteer Fire Department, Inc.",1,680 Puncheon Fork Road,Mars Hill,NC,Madison,28754,35.91735671,-82.54527895,-82.54527895,35.91735671
33156,05807,"Ebbs Chapel Volunteer Fire Department, Inc.",2,11101 Big Laurel Road,Mars Hill,NC,Madison,28754,35.91706434,-82.61382076,-82.61382076,35.91706434
33157,04915,"Ebenezer Volunteer Fire Department, Inc.",1,1002 Turnerburg Hwy,Statesville,NC,Iredell,28625,35.85307391,-80.85288583,-80.8528858299999,35.85307391
33158,09316,Ebony Volunteer Fire Deparment,1,497 Robinson Ferry Road,Ebony,NC,Warren,23845,36.58208,-77.99094,-77.99094,36.5820800000001
33159,07902,Eden Fire Department,1,623 Henry St,Eden,NC,Rockingham,27288,36.49034043,-79.76536974,-79.76536974,36.4903404300001
33160,07902,Eden Fire Department,2,1431 Fieldcrest Rd,Eden,NC,Rockingham,27288,36.518,-79.6954,-79.6953999999999,36.518
33161,07902,Eden Fire Department,3,554 Morgan Rd,Eden,NC,Rockingham,27288,36.51625557,-79.76022704,-79.76022704,36.5162555700001
33162,07902,Eden Fire Department,4,135 E Stadium Dr,Eden,NC,Rockingham,27288,36.50207064,-79.74034251,-79.7403425099999,36.5020706400001
